,Pred_spent,Pred_prob,customer_id,recency,fequency,price_sum,price_mean,spent_90_days,spent_90_flag
346,0.76148176,0.20044775,347,-454.0,1,15.36,15.36,0.0,0.0
347,6.608723,0.31953713,348,-249.0,2,97.52,48.76,0.0,0.0
348,0.84974086,0.20044775,349,-454.0,1,44.88,44.88,0.0,0.0
349,0.84974086,0.20044775,350,-454.0,1,46.37,46.37,0.0,0.0
350,0.76148176,0.20044775,351,-454.0,1,8.77,8.77,0.0,0.0
351,0.8890365,0.23199542,352,-420.0,2,16.759999999999998,8.379999999999999,0.0,0.0
352,1.7634465,0.2189336,353,-413.0,2,69.23,34.615,0.0,0.0
353,0.76148176,0.20044775,354,-454.0,1,14.99,14.99,0.0,0.0
354,1.7241197,0.21003091,355,-449.0,2,82.81,41.405,0.0,0.0
355,0.801216,0.20044775,356,-454.0,1,28.74,28.74,0.0,0.0
356,1.7634465,0.22115944,357,-420.0,2,91.44999999999999,45.724999999999994,0.0,0.0
357,3.654214,0.2792152,358,-160.0,2,47.97,23.985,70.95,1.0
358,1.4619734,0.20044775,359,-454.0,1,76.45,76.45,0.0,0.0
359,5.1793613,0.42233837,360,-48.0,4,67.39,16.8475,35.36,1.0
360,4.591372,0.31587458,361,-38.0,2,37.730000000000004,18.865000000000002,0.0,0.0
361,1.5823942,0.23934807,362,-454.0,4,58.0,14.5,0.0,0.0
362,0.8497097,0.23934807,363,-453.0,2,36.959999999999994,18.479999999999997,0.0,0.0
363,0.801216,0.20044775,364,-450.0,1,29.97,29.97,0.0,0.0
364,27.127314,0.71032035,365,-10.0,12,297.8,24.816666666666666,0.0,0.0
365,0.76148176,0.20044775,366,-454.0,1,15.36,15.36,0.0,0.0
366,0.84974086,0.20044775,367,-454.0,1,44.77,44.77,0.0,0.0
367,7.392262,0.29189175,368,-177.0,2,135.57999999999998,67.78999999999999,0.0,0.0
368,0.76148176,0.20044775,369,-454.0,1,7.98,7.98,0.0,0.0
369,11.802407,0.35444796,370,-100.0,4,193.89,48.4725,0.0,0.0
370,3.5965366,0.26568368,371,-110.0,2,35.47,17.735,0.0,0.0
371,2.1522746,0.23907968,372,-344.0,2,36.730000000000004,18.365000000000002,0.0,0.0
372,15.661228,0.56715643,373,-86.0,9,262.18,29.13111111111111,0.0,0.0
373,14.905456,0.51148516,374,-11.0,6,145.89,24.314999999999998,101.93,1.0
374,5.696994,0.31945685,375,-234.0,4,107.41,26.8525,0.0,0.0
375,3.5660937,0.32453093,376,-273.0,2,65.65,32.825,25.16,1.0
376,0.84974086,0.20044775,377,-454.0,1,38.5,38.5,0.0,0.0
377,0.8497097,0.21868135,378,-422.0,2,29.8,14.9,0.0,0.0
378,1.7965814,0.22115944,379,-423.0,4,89.85,22.4625,0.0,0.0
379,0.84974086,0.20044775,380,-452.0,1,47.08,47.08,0.0,0.0
380,3.5463557,0.27243996,381,-266.0,3,50.41,16.80333333333333,0.0,0.0
381,0.76148176,0.20044775,382,-454.0,1,12.49,12.49,0.0,0.0
382,0.801216,0.20044775,383,-454.0,1,30.72,30.72,0.0,0.0
383,0.76148176,0.20044775,384,-454.0,1,11.97,11.97,0.0,0.0
384,3.2567253,0.2810154,385,-283.0,2,21.78,10.89,0.0,0.0
385,0.76148176,0.20044775,386,-454.0,1,18.99,18.99,0.0,0.0
386,61.39173,0.59387285,387,-40.0,11,636.74,57.88545454545454,204.39,1.0
387,0.76148176,0.20044775,388,-454.0,1,10.77,10.77,0.0,0.0
388,36.050514,0.61167306,389,-11.0,8,480.05,60.00625,91.71000000000001,1.0
389,0.76148176,0.20044775,390,-452.0,1,15.36,15.36,0.0,0.0
390,0.801216,0.20044775,391,-453.0,1,32.0,32.0,0.0,0.0
391,1.4619734,0.20044775,392,-454.0,1,58.91,58.91,0.0,0.0
392,0.801216,0.20044775,393,-454.0,1,29.16,29.16,0.0,0.0
393,1.4962065,0.21003091,394,-438.0,2,56.75,28.375,0.0,0.0
394,0.801216,0.20044775,395,-454.0,1,26.99,26.99,0.0,0.0
395,15.729401,0.4210038,396,-13.0,5,210.26,42.052,50.36,1.0
396,3.3693657,0.26287994,397,-335.0,2,104.63,52.315,0.0,0.0
397,150.65349,0.7553679,398,-5.0,38,1391.23,36.611315789473686,178.1,1.0
398,1.7634465,0.22115944,399,-420.0,2,62.32,31.16,0.0,0.0
399,13.853449,0.5669287,400,-17.0,9,151.76,16.862222222222222,0.0,0.0
400,0.84974086,0.20044775,401,-454.0,1,41.74,41.74,0.0,0.0
401,0.8497097,0.21144857,402,-452.0,2,24.740000000000002,12.370000000000001,0.0,0.0
402,0.76148176,0.20044775,403,-454.0,1,11.77,11.77,0.0,0.0
403,5.25872,0.31817698,404,-257.0,6,118.19999999999999,19.7,20.98,1.0
404,0.76148176,0.20044775,405,-454.0,1,14.99,14.99,0.0,0.0
405,11.477161,0.4210038,406,-5.0,4,152.73000000000002,38.182500000000005,66.48,1.0
406,0.801216,0.20044775,407,-450.0,1,21.74,21.74,0.0,0.0
407,0.801216,0.20044775,408,-454.0,1,25.99,25.99,0.0,0.0
408,0.76148176,0.20044775,409,-454.0,1,14.37,14.37,0.0,0.0
409,3.5965366,0.2792152,410,-135.0,2,42.97,21.485,0.0,0.0
410,16.49614,0.55178887,411,-89.0,20,1769.3,88.465,0.0,0.0
411,3.6816792,0.2686053,412,-74.0,2,45.800000000000004,22.900000000000002,0.0,0.0
412,0.801216,0.20044775,413,-454.0,1,25.94,25.94,0.0,0.0
413,0.84974086,0.20044775,414,-413.0,1,43.95,43.95,0.0,0.0
414,0.801216,0.20044775,415,-454.0,1,31.99,31.99,0.0,0.0
415,0.84974086,0.20044775,416,-454.0,1,47.98,47.98,0.0,0.0
416,8.228644,0.31217405,417,-209.0,4,214.98,53.745,0.0,0.0
417,0.801216,0.20044775,418,-454.0,1,24.98,24.98,0.0,0.0
418,1.4619734,0.20044775,419,-454.0,1,108.72,108.72,0.0,0.0
419,0.76148176,0.20044775,420,-454.0,1,16.36,16.36,0.0,0.0
420,8.043088,0.33410043,421,-274.0,5,206.82999999999998,41.366,0.0,0.0
421,5.5833497,0.24283819,422,-322.0,5,215.32,43.064,0.0,0.0
422,0.801216,0.20044775,423,-454.0,1,24.99,24.99,0.0,0.0
423,17.558666,0.53550684,424,-90.0,7,279.45,39.92142857142857,14.49,1.0
424,0.76148176,0.20044775,425,-454.0,1,14.99,14.99,0.0,0.0
425,0.76148176,0.20044775,426,-454.0,1,10.99,10.99,0.0,0.0
426,0.76148176,0.20044775,427,-454.0,1,11.97,11.97,0.0,0.0
427,0.76148176,0.20044775,428,-454.0,1,14.99,14.99,0.0,0.0
428,3.2567253,0.2753236,429,-264.0,2,42.91,21.455,59.49,1.0
429,6.719534,0.31068262,430,-274.0,2,114.1,57.05,69.45,1.0
430,12.773195,0.35444796,431,-109.0,5,246.15,49.230000000000004,57.46,1.0
431,1.4619734,0.20044775,432,-454.0,1,64.44,64.44,0.0,0.0
432,13.394564,0.48119903,433,-102.0,6,199.49,33.248333333333335,85.45,1.0
433,0.801216,0.20044775,434,-454.0,1,33.31,33.31,0.0,0.0
434,0.84974086,0.20044775,435,-454.0,1,40.7,40.7,0.0,0.0
435,4.84898,0.23902102,436,-307.0,5,158.27,31.654000000000003,0.0,0.0
436,0.801216,0.20044775,437,-454.0,1,28.13,28.13,0.0,0.0
437,0.801216,0.20044775,438,-454.0,1,24.96,24.96,0.0,0.0
438,0.84974086,0.20044775,439,-454.0,1,41.11,41.11,0.0,0.0
439,0.76148176,0.20044775,440,-454.0,1,14.96,14.96,0.0,0.0
440,13.228821,0.4966536,441,-112.0,9,194.77,21.641111111111112,24.48,1.0
441,0.76148176,0.20044775,442,-454.0,1,14.79,14.79,0.0,0.0
442,0.89823455,0.21003091,443,-439.0,2,39.98,19.99,0.0,0.0
443,0.76148176,0.20044775,444,-454.0,1,13.97,13.97,0.0,0.0
444,19.905481,0.54072547,445,-10.0,8,200.7,25.0875,0.0,0.0
445,7.553892,0.35091507,446,-74.0,5,96.74,19.348,15.49,1.0
446,0.801216,0.20044775,447,-454.0,1,19.94,19.94,0.0,0.0
447,0.801216,0.20044775,448,-454.0,1,36.71,36.71,0.0,0.0
448,1.7241197,0.21003091,449,-438.0,2,84.99000000000001,42.495000000000005,0.0,0.0
449,2.8639646,0.26052102,450,-296.0,2,59.66,29.83,0.0,0.0
450,0.801216,0.20044775,451,-438.0,1,24.99,24.99,0.0,0.0
451,0.92461026,0.21640766,452,-391.0,2,24.740000000000002,12.370000000000001,0.0,0.0
452,5.483293,0.24283819,453,-316.0,2,181.16,90.58,0.0,0.0
453,7.5947413,0.35134476,454,-142.0,4,92.28,23.07,0.0,0.0
454,0.76148176,0.20044775,455,-454.0,1,0.0,0.0,0.0,0.0
455,19.454933,0.35323,456,-132.0,7,478.53000000000003,68.36142857142858,0.0,0.0
456,5.241474,0.21003091,457,-446.0,3,509.26,169.75333333333333,0.0,0.0
457,5.9889994,0.4436999,458,-21.0,5,53.61,10.722,38.49,1.0
458,0.801216,0.20044775,459,-453.0,1,23.99,23.99,0.0,0.0
459,1.7241197,0.21003091,460,-434.0,2,64.96,32.48,0.0,0.0
460,8.7076,0.2872374,461,-155.0,2,164.48,82.24,0.0,0.0
461,0.76148176,0.20044775,462,-454.0,1,17.3,17.3,0.0,0.0
462,1.7241197,0.21003091,463,-445.0,2,69.05,34.525,0.0,0.0
463,11.477161,0.4210038,464,-4.0,4,151.6,37.9,21.57,1.0
464,2.1684048,0.23947372,465,-359.0,2,85.96,42.98,0.0,0.0
465,2.1081035,0.22323294,466,-398.0,2,73.91,36.955,0.0,0.0
466,0.8497097,0.21144857,467,-441.0,2,27.73,13.865,0.0,0.0
467,5.035758,0.28917158,468,-199.0,3,78.85,26.28333333333333,0.0,0.0
468,0.76148176,0.20044775,469,-454.0,1,11.97,11.97,0.0,0.0
469,0.76148176,0.20044775,470,-454.0,1,15.76,15.76,0.0,0.0
470,1.830725,0.21830902,471,-410.0,2,167.79000000000002,83.89500000000001,0.0,0.0
471,1.9156535,0.21003091,472,-424.0,3,158.03,52.67666666666667,0.0,0.0
472,0.801216,0.20044775,473,-454.0,1,34.97,34.97,0.0,0.0
473,9.215763,0.40928504,474,-45.0,3,122.06,40.68666666666667,0.0,0.0
474,0.84974086,0.20044775,475,-454.0,1,43.13,43.13,0.0,0.0
475,0.76148176,0.20044775,476,-454.0,1,13.97,13.97,0.0,0.0
476,0.801216,0.20044775,477,-454.0,1,21.99,21.99,0.0,0.0
477,0.76148176,0.20044775,478,-454.0,1,14.37,14.37,0.0,0.0
478,0.76148176,0.20044775,479,-454.0,1,17.9,17.9,0.0,0.0
479,0.76148176,0.20044775,480,-454.0,1,13.99,13.99,0.0,0.0
480,0.76148176,0.20044775,481,-454.0,1,13.97,13.97,0.0,0.0
481,0.76148176,0.20044775,482,-453.0,1,15.76,15.76,0.0,0.0
482,0.801216,0.20044775,483,-439.0,1,24.99,24.99,0.0,0.0
483,7.8804774,0.407505,484,-12.0,3,92.61999999999999,30.87333333333333,24.87,1.0
484,76.73278,0.6403182,485,-26.0,14,1071.84,76.55999999999999,82.94,1.0
485,0.801216,0.20044775,486,-454.0,1,20.0,20.0,0.0,0.0
486,0.76148176,0.20044775,487,-453.0,1,11.77,11.77,0.0,0.0
487,3.6816792,0.26568368,488,-70.0,2,32.79,16.395,0.0,0.0
488,1.7103937,0.21003091,489,-439.0,2,60.97,30.485,0.0,0.0
489,3.5965366,0.27622172,490,-141.0,2,27.759999999999998,13.879999999999999,0.0,0.0
490,0.76148176,0.20044775,491,-454.0,1,15.76,15.76,0.0,0.0
491,5.9918547,0.36967137,492,-197.0,9,179.61,19.956666666666667,23.76,1.0
492,0.801216,0.20044775,493,-454.0,1,28.34,28.34,0.0,0.0
493,0.76148176,0.20044775,494,-454.0,1,13.77,13.77,0.0,0.0
494,1.7241197,0.21003091,495,-451.0,2,72.07,36.035,0.0,0.0
495,3.549913,0.2792152,496,-161.0,2,39.12,19.56,0.0,0.0
496,0.76148176,0.20044775,497,-454.0,1,11.77,11.77,0.0,0.0
497,1.7241197,0.21003091,498,-431.0,2,120.13000000000001,60.065000000000005,0.0,0.0
498,493.3996,0.7820973,499,-3.0,100,3427.55,34.2755,951.0,1.0
499,0.801216,0.20044775,500,-454.0,1,21.74,21.74,0.0,0.0
500,0.801216,0.20044775,501,-454.0,1,30.39,30.39,0.0,0.0
501,3.1787066,0.2622037,502,-174.0,2,32.349999999999994,16.174999999999997,0.0,0.0
502,0.76148176,0.20044775,503,-454.0,1,15.36,15.36,0.0,0.0
503,11.581773,0.3440985,504,-113.0,3,196.73,65.57666666666667,0.0,0.0
504,4.8936257,0.28039083,505,-96.0,3,56.88,18.96,0.0,0.0
505,0.8648808,0.20449017,506,-389.0,1,25.78,25.78,0.0,0.0
506,0.76148176,0.20044775,507,-454.0,1,13.97,13.97,0.0,0.0
507,2.5119226,0.2585666,508,-293.0,2,26.53,13.265,0.0,0.0
508,0.76148176,0.20044775,509,-454.0,1,15.7,15.7,0.0,0.0
509,0.76148176,0.20044775,510,-454.0,1,11.99,11.99,0.0,0.0
510,0.801216,0.20044775,511,-454.0,1,28.76,28.76,0.0,0.0
511,0.76148176,0.20044775,512,-454.0,1,11.77,11.77,0.0,0.0
512,0.76148176,0.20044775,513,-449.0,1,12.97,12.97,0.0,0.0
513,0.76148176,0.20044775,514,-454.0,1,11.77,11.77,0.0,0.0
514,0.801216,0.20044775,515,-454.0,1,19.94,19.94,0.0,0.0
515,0.76148176,0.20044775,516,-454.0,1,14.99,14.99,0.0,0.0
516,0.76148176,0.20044775,517,-453.0,1,9.98,9.98,0.0,0.0
517,0.76148176,0.20044775,518,-453.0,1,14.96,14.96,0.0,0.0
518,8.92676,0.3451057,519,-140.0,5,137.7,27.54,84.44,1.0
519,0.801216,0.20044775,520,-453.0,1,24.98,24.98,0.0,0.0
520,0.801216,0.20044775,521,-453.0,1,27.13,27.13,0.0,0.0
521,0.801216,0.20044775,522,-453.0,1,23.99,23.99,0.0,0.0
522,7.815292,0.34303036,523,-159.0,5,116.73,23.346,0.0,0.0
523,0.76148176,0.20044775,524,-453.0,1,11.99,11.99,0.0,0.0
524,3.2567253,0.26553527,525,-201.0,2,40.76,20.38,0.0,0.0
525,1.448303,0.20044775,526,-453.0,1,52.68,52.68,0.0,0.0
526,0.76148176,0.20044775,527,-448.0,1,14.79,14.79,0.0,0.0
527,1.4619734,0.20044775,528,-453.0,1,71.44,71.44,0.0,0.0
528,0.76148176,0.20044775,529,-453.0,1,8.97,8.97,0.0,0.0
529,0.76148176,0.20044775,530,-453.0,1,11.97,11.97,0.0,0.0
530,1.4619734,0.20044775,531,-453.0,1,58.99,58.99,0.0,0.0
531,0.76148176,0.20044775,532,-453.0,1,15.9,15.9,0.0,0.0
532,0.801216,0.20044775,533,-453.0,1,29.58,29.58,0.0,0.0
533,0.76148176,0.20044775,534,-453.0,1,11.77,11.77,0.0,0.0
534,0.76148176,0.20044775,535,-413.0,1,13.97,13.97,0.0,0.0
535,0.801216,0.20044775,536,-453.0,1,26.69,26.69,0.0,0.0
536,0.76148176,0.20044775,537,-453.0,1,14.37,14.37,0.0,0.0
537,0.76148176,0.20044775,538,-453.0,1,9.99,9.99,0.0,0.0
538,3.2244647,0.27470717,539,-288.0,2,33.239999999999995,16.619999999999997,0.0,0.0
539,0.76148176,0.20044775,540,-453.0,1,13.97,13.97,0.0,0.0
540,0.84974086,0.20044775,541,-453.0,1,51.3,51.3,0.0,0.0
541,0.84974086,0.20044775,542,-453.0,1,45.67,45.67,0.0,0.0
542,0.84974086,0.20044775,543,-453.0,1,37.98,37.98,0.0,0.0
543,0.82514656,0.20449017,544,-391.0,1,14.96,14.96,0.0,0.0
544,12.577675,0.35078347,545,-158.0,4,321.34000000000003,80.33500000000001,0.0,0.0
545,31.070694,0.46580917,546,-54.0,4,662.97,165.7425,22.49,1.0
546,25.889017,0.6922206,547,-8.0,10,270.5,27.05,14.49,1.0
547,12.523569,0.5163708,548,-40.0,6,110.41,18.401666666666667,41.05,1.0
548,2.1684048,0.23002094,549,-350.0,2,71.44,35.72,0.0,0.0
549,0.801216,0.20044775,550,-453.0,1,23.95,23.95,0.0,0.0
550,1.4619734,0.20044775,551,-453.0,1,125.02,125.02,0.0,0.0
551,0.801216,0.20044775,552,-453.0,1,24.96,24.96,0.0,0.0
552,0.76148176,0.20044775,553,-453.0,1,15.75,15.75,0.0,0.0
553,1.4619734,0.20044775,554,-449.0,1,60.27,60.27,0.0,0.0
554,0.84974086,0.20044775,555,-453.0,1,39.48,39.48,0.0,0.0
555,1.694371,0.21003091,556,-439.0,2,202.28000000000003,101.14000000000001,0.0,0.0
556,0.801216,0.20044775,557,-452.0,1,29.6,29.6,0.0,0.0
557,0.84974086,0.20044775,558,-453.0,1,49.67,49.67,0.0,0.0
558,11.924516,0.33959645,559,-146.0,2,188.42000000000002,94.21000000000001,54.85,1.0
559,0.84974086,0.20044775,560,-453.0,1,44.97,44.97,0.0,0.0
560,25.765753,0.54072547,561,-7.0,8,295.76,36.97,65.45,1.0
561,3.2567253,0.2810154,562,-282.0,2,23.93,11.965,0.0,0.0
562,3.3610263,0.27880415,563,-281.0,2,52.4,26.2,0.0,0.0
563,62.13327,0.7553679,564,-7.0,22,633.0,28.772727272727273,24.87,1.0
564,2.1684048,0.2274239,565,-351.0,2,118.98,59.49,0.0,0.0
565,11.477161,0.4210038,566,-9.0,4,156.39,39.0975,0.0,0.0
566,17.836084,0.4210038,567,-16.0,4,250.9,62.725,40.97,1.0
567,5.9889994,0.4436999,568,-6.0,3,50.519999999999996,16.84,28.48,1.0
568,7.3312526,0.34692577,569,-155.0,3,101.22999999999999,33.74333333333333,0.0,0.0
569,12.277244,0.3440985,570,-61.0,3,216.17000000000002,72.05666666666667,0.0,0.0
570,1.5218629,0.21494071,571,-413.0,2,53.5,26.75,0.0,0.0
571,8.92676,0.42554343,572,-138.0,5,140.91,28.182,32.47,1.0
572,3.468337,0.28299406,573,-168.0,3,31.72,10.573333333333332,0.0,0.0
573,1.7393662,0.22037922,574,-370.0,2,52.87,26.435,0.0,0.0
574,0.801216,0.20044775,575,-453.0,1,19.99,19.99,0.0,0.0
575,0.76148176,0.20044775,576,-453.0,1,14.99,14.99,0.0,0.0
576,0.801216,0.20044775,577,-453.0,1,29.99,29.99,0.0,0.0
577,0.76148176,0.20044775,578,-453.0,1,15.96,15.96,0.0,0.0
578,0.76148176,0.20044775,579,-453.0,1,13.9,13.9,0.0,0.0
579,0.76148176,0.20044775,580,-453.0,1,15.36,15.36,0.0,0.0
580,0.76148176,0.20044775,581,-453.0,1,14.37,14.37,0.0,0.0
581,8.176012,0.3440985,582,-146.0,3,111.45,37.15,0.0,0.0
582,15.790391,0.50779444,583,-51.0,6,206.43,34.405,0.0,0.0
583,0.76148176,0.20044775,584,-439.0,1,11.77,11.77,0.0,0.0
584,14.913558,0.5014434,585,-115.0,10,270.61,27.061,58.550000000000004,1.0
585,19.826092,0.42207262,586,-134.0,33,2849.64,86.35272727272726,0.0,0.0
586,6.6516547,0.34471864,587,-201.0,6,220.46,36.74333333333333,0.0,0.0
587,0.84974086,0.20044775,588,-453.0,1,40.3,40.3,0.0,0.0
588,7.4667864,0.40945262,589,-103.0,3,85.16999999999999,28.389999999999997,0.0,0.0
589,3.6816792,0.2686053,590,-85.0,2,42.32,21.16,0.0,0.0
590,0.76148176,0.20044775,591,-453.0,1,15.36,15.36,25.98,1.0
591,3.2925851,0.23782966,592,-338.0,3,121.24000000000001,40.413333333333334,0.0,0.0
592,15.213264,0.54072547,593,-27.0,7,163.9,23.414285714285715,39.96,1.0
593,0.801216,0.20044775,594,-439.0,1,31.32,31.32,0.0,0.0
594,7.4667864,0.3440985,595,-101.0,3,90.15,30.05,0.0,0.0
595,5.7162085,0.32183892,596,-193.0,3,91.32,30.439999999999998,0.0,0.0
596,3.5463557,0.26831064,597,-285.0,3,39.71,13.236666666666666,0.0,0.0
597,7.3816433,0.3303076,598,-143.0,3,81.1,27.03333333333333,0.0,0.0
598,3.2567253,0.2804967,599,-213.0,2,40.11,20.055,0.0,0.0
599,0.76148176,0.20044775,600,-453.0,1,15.36,15.36,0.0,0.0
600,0.8890365,0.23199542,601,-419.0,2,19.54,9.77,0.0,0.0
601,6.448404,0.3062576,602,-243.0,3,374.6,124.86666666666667,0.0,0.0
602,0.801216,0.20044775,603,-453.0,1,24.13,24.13,0.0,0.0
603,1.4619734,0.20044775,604,-453.0,1,68.97,68.97,0.0,0.0
604,1.448303,0.20044775,605,-453.0,1,53.68,53.68,0.0,0.0
605,4.6743884,0.30726266,606,-6.0,2,39.98,19.99,0.0,0.0
606,1.4619734,0.20044775,607,-453.0,1,81.96,81.96,0.0,0.0
607,2.018618,0.23469847,608,-411.0,5,154.64999999999998,30.929999999999996,59.95,1.0
608,28.212643,0.45793954,609,-114.0,8,488.33,61.04125,0.0,0.0
609,2.1993222,0.23191334,610,-360.0,3,59.7,19.900000000000002,63.96,1.0
610,3.1787066,0.27343872,611,-175.0,2,25.759999999999998,12.879999999999999,0.0,0.0
611,0.76148176,0.20044775,612,-453.0,1,12.49,12.49,0.0,0.0
612,3.514095,0.27182758,613,-289.0,3,49.97,16.656666666666666,0.0,0.0
613,5.905983,0.43640807,614,-34.0,3,38.61,12.87,13.98,1.0
614,1.7241197,0.21003091,615,-429.0,2,78.91,39.455,0.0,0.0
615,3.2567253,0.27235612,616,-226.0,2,33.15,16.575,14.99,1.0
616,0.801216,0.20044775,617,-453.0,1,29.92,29.92,0.0,0.0
617,3.878291,0.2837869,618,-285.0,2,76.21000000000001,38.105000000000004,0.0,0.0
618,88.95713,0.7553679,619,-9.0,34,976.03,28.706764705882353,48.98,1.0
619,0.76148176,0.20044775,620,-453.0,1,13.77,13.77,0.0,0.0
620,0.8497097,0.21003091,621,-442.0,2,32.269999999999996,16.134999999999998,0.0,0.0
621,1.4619734,0.20044775,622,-453.0,1,59.97,59.97,0.0,0.0
622,0.801216,0.20044775,623,-453.0,1,32.72,32.72,0.0,0.0
623,8.650311,0.35242012,624,-161.0,6,216.87,36.145,0.0,0.0
624,3.549913,0.2792152,625,-159.0,2,41.25,20.625,0.0,0.0
625,17.470814,0.4210038,626,-26.0,3,334.74,111.58,53.13,1.0
626,0.76148176,0.20044775,627,-453.0,1,15.76,15.76,0.0,0.0
627,0.801216,0.20044775,628,-453.0,1,21.99,21.99,0.0,0.0
628,4.924429,0.24283819,629,-314.0,4,191.18,47.795,83.44999999999999,1.0
629,0.801216,0.20044775,630,-453.0,1,37.47,37.47,0.0,0.0
630,0.8497097,0.25111234,631,-453.0,2,28.74,14.37,12.58,1.0
631,0.8890365,0.21762668,632,-418.0,2,29.33,14.665,0.0,0.0
632,7.617765,0.33991742,633,-250.0,6,244.23000000000002,40.705000000000005,0.0,0.0
633,0.76148176,0.20044775,634,-417.0,1,13.97,13.97,0.0,0.0
634,34.06917,0.642166,635,-46.0,7,548.6,78.37142857142858,49.97,1.0
635,0.801216,0.20044775,636,-453.0,1,27.92,27.92,0.0,0.0
636,0.76148176,0.20044775,637,-453.0,1,12.97,12.97,0.0,0.0
637,0.801216,0.20044775,638,-453.0,1,29.99,29.99,12.49,1.0
638,0.8497097,0.21144857,639,-448.0,2,27.94,13.97,0.0,0.0
639,0.76148176,0.20044775,640,-453.0,1,15.36,15.36,0.0,0.0
640,0.801216,0.20044775,641,-453.0,1,35.12,35.12,0.0,0.0
641,0.76148176,0.20044775,642,-442.0,1,16.99,16.99,0.0,0.0
642,16.399883,0.54072547,643,-37.0,8,207.43,25.92875,48.24,1.0
643,0.76148176,0.20044775,644,-453.0,1,9.77,9.77,0.0,0.0
644,7.8804774,0.407505,645,-13.0,4,101.18,25.295,0.0,0.0
645,4.8936257,0.38503662,646,-50.0,3,40.72,13.573333333333332,0.0,0.0
646,3.878291,0.30405316,647,-275.0,2,71.97,35.985,0.0,0.0
647,1.7241197,0.21003091,648,-446.0,2,124.94,62.47,0.0,0.0
648,3.5965366,0.2686053,649,-114.0,2,48.94,24.47,0.0,0.0
649,0.76148176,0.20044775,650,-453.0,1,15.36,15.36,0.0,0.0
650,0.801216,0.20044775,651,-453.0,1,24.99,24.99,0.0,0.0
651,0.76148176,0.20044775,652,-453.0,1,11.77,11.77,0.0,0.0
652,7.3312526,0.34692577,653,-154.0,3,91.66999999999999,30.55666666666666,30.98,1.0
653,2.6584208,0.23984136,654,-338.0,2,75.22,37.61,0.0,0.0
654,2.8776906,0.24728023,655,-305.0,2,63.910000000000004,31.955000000000002,0.0,0.0
655,1.4619734,0.20044775,656,-453.0,1,55.1,55.1,114.79,1.0
656,1.4619734,0.20044775,657,-453.0,1,71.49,71.49,0.0,0.0
657,0.76148176,0.20044775,658,-453.0,1,14.96,14.96,0.0,0.0
658,56.84164,0.6778917,659,-20.0,15,535.01,35.66733333333333,134.99,1.0
659,0.76148176,0.20044775,660,-453.0,1,9.97,9.97,0.0,0.0
660,0.76148176,0.20044775,661,-453.0,1,12.77,12.77,0.0,0.0
661,11.477161,0.4210038,662,-20.0,5,153.71,30.742,0.0,0.0
662,9.439686,0.46544138,663,-2.0,5,115.78999999999999,23.157999999999998,126.28999999999999,1.0
663,0.801216,0.20044775,664,-453.0,1,23.54,23.54,0.0,0.0
664,0.76148176,0.20044775,665,-453.0,1,11.97,11.97,0.0,0.0
665,3.3610263,0.2805652,666,-284.0,2,44.28,22.14,0.0,0.0
666,8.228644,0.31217405,667,-245.0,4,220.64,55.16,0.0,0.0
667,2.1359034,0.2196814,668,-371.0,2,119.03,59.515,0.0,0.0
668,0.801216,0.20044775,669,-453.0,1,26.14,26.14,0.0,0.0
669,3.3610263,0.3070417,670,-274.0,2,54.08,27.04,49.45,1.0
670,3.6816792,0.26644987,671,-103.0,2,25.759999999999998,12.879999999999999,0.0,0.0
671,3.2567253,0.25930983,672,-277.0,2,37.3,18.65,0.0,0.0
672,0.76148176,0.20044775,673,-453.0,1,14.77,14.77,0.0,0.0
673,5.8527675,0.35686922,674,-241.0,8,170.27,21.28375,0.0,0.0
674,0.801216,0.20044775,675,-453.0,1,24.99,24.99,0.0,0.0
675,0.801216,0.20044775,676,-453.0,1,22.54,22.54,0.0,0.0
676,1.4619734,0.20044775,677,-453.0,1,58.98,58.98,0.0,0.0
677,0.76148176,0.20044775,678,-453.0,1,15.36,15.36,0.0,0.0
678,0.84974086,0.20044775,679,-453.0,1,46.69,46.69,0.0,0.0
679,0.76148176,0.20044775,680,-453.0,1,15.96,15.96,0.0,0.0
680,0.801216,0.20044775,681,-453.0,1,29.98,29.98,0.0,0.0
681,1.7241197,0.22115944,682,-423.0,2,84.58,42.29,0.0,0.0
682,4.432606,0.23782966,683,-341.0,3,187.88,62.626666666666665,0.0,0.0
683,0.76148176,0.20044775,684,-453.0,1,13.97,13.97,0.0,0.0
684,0.76148176,0.20044775,685,-453.0,1,8.77,8.77,0.0,0.0
685,0.801216,0.20044775,686,-453.0,1,32.37,32.37,0.0,0.0
686,0.76148176,0.20044775,687,-453.0,1,12.97,12.97,34.41,1.0
687,0.76148176,0.20044775,688,-453.0,1,14.37,14.37,0.0,0.0
688,3.5463557,0.26750702,689,-282.0,5,61.25,12.25,0.0,0.0
689,0.801216,0.20044775,690,-453.0,1,21.75,21.75,0.0,0.0
690,23.74509,0.57663447,691,-51.0,12,383.64,31.97,27.98,1.0
691,0.76148176,0.20044775,692,-453.0,1,12.49,12.49,0.0,0.0
692,2.5119226,0.26200154,693,-301.0,2,31.32,15.66,0.0,0.0
693,0.76148176,0.20044775,694,-453.0,1,15.99,15.99,0.0,0.0
694,1.4825361,0.21003091,695,-434.0,2,51.93,25.965,0.0,0.0
